Suburb,Address,Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,HouseID,DaySold,MonthSold,YearSold,Schools nearby
Windsor,3 Lewisham La,4,h,1350000.0,VB,Gary,4.6,3181.0,4.0,2.0,2.0,1806.0,144.0,1990.0,Port Phillip City Council,-37.85688,144.99854,Southern Metropolitan,4380.0,32254,3,3,2018,3
Wollert,101 Eaststone Av,4,h,745000.0,SP,hockingstuart,25.5,3750.0,4.0,3.0,2.0,476.0,207.0,2014.0,Whittlesea City Council,-37.61722,145.00067,Northern Metropolitan,2940.0,32258,3,3,2018,0
Wollert,10 Empress Av,4,h,850000.0,S,hockingstuart,25.5,3750.0,4.0,3.0,2.0,612.0,256.0,2015.0,Whittlesea City Council,-37.61426,145.01891,Northern Metropolitan,2940.0,32259,3,3,2018,0
Yarraville,8 Corris St,4,h,2185000.0,PI,Jas,6.3,3013.0,4.0,3.0,2.0,560.0,216.0,1935.0,Maribyrnong City Council,-37.81612,144.87846,Western Metropolitan,6543.0,32264,3,3,2018,5
Yarraville,170 Stephen St,4,h,1850000.0,PI,Village,6.3,3013.0,4.0,1.0,3.0,515.0,190.0,1915.0,Maribyrnong City Council,-37.81968,144.89355,Western Metropolitan,6543.0,32265,3,3,2018,5
Alphington,41 Broomfield Av,4,h,1575000.0,PI,Jellis,5.7,3078.0,4.0,2.0,1.0,471.0,187.0,1925.0,Darebin City Council,-37.77984,145.02149,Northern Metropolitan,2211.0,32268,10,3,2018,4
Altona Meadows,84 Myers Pde,4,h,761000.0,S,Reliance,15.5,3028.0,4.0,2.0,2.0,503.0,190.0,1990.0,Hobsons Bay City Council,-37.87774,144.77313,Western Metropolitan,7630.0,32270,10,3,2018,8
Berwick,143 Viewgrand Dr,4,h,780000.0,SP,C21,35.2,3806.0,4.0,2.0,2.0,652.0,274.0,2010.0,Casey City Council,-38.07214,145.34383,Eastern Victoria,17093.0,32277,10,3,2018,14
Broadmeadows,26 Colin Ct,3,h,650000.0,S,@Realty,14.0,3047.0,3.0,1.0,2.0,880.0,120.0,1975.0,Hume City Council,-37.69336,144.92303,Northern Metropolitan,4294.0,32286,10,3,2018,13
Broadmeadows,65 Graham St,3,h,698000.0,S,Eview,14.0,3047.0,3.0,1.0,4.0,632.0,90.0,1970.0,Hume City Council,-37.69193,144.92779,Northern Metropolitan,4294.0,32287,10,3,2018,13
Brunswick,6 Bennie St,4,h,1320000.0,S,Collins,5.2,3056.0,4.0,2.0,0.0,243.0,133.0,1920.0,Moreland City Council,-37.76699,144.96641,Northern Metropolitan,11918.0,32288,10,3,2018,3
Coburg,92A Rennie St,3,h,975000.0,SP,Nelson,6.7,3058.0,3.0,1.0,2.0,481.0,138.0,1940.0,Darebin City Council,-37.75142,144.97404,Northern Metropolitan,11204.0,32306,10,3,2018,11
Craigieburn,46 Baronial Wy,4,h,660000.0,S,Ray,20.6,3064.0,4.0,2.0,2.0,448.0,220.0,2013.0,Hume City Council,-37.6009,144.90096,Northern Metropolitan,15510.0,32308,10,3,2018,17
Craigieburn,28 Bradshaw Av,3,h,455000.0,S,Barry,20.6,3064.0,3.0,2.0,1.0,266.0,106.0,2013.0,Hume City Council,-37.57286,144.90412,Northern Metropolitan,15510.0,32309,10,3,2018,17
Craigieburn,112 Bridgewater Rd,4,h,583000.0,S,Ray,20.6,3064.0,4.0,2.0,4.0,731.0,170.0,1992.0,Hume City Council,-37.60894,144.92786,Northern Metropolitan,15510.0,32310,10,3,2018,17
Craigieburn,13 Creighton Wy,4,h,613500.0,S,Ray,20.6,3064.0,4.0,2.0,2.0,584.0,189.0,2005.0,Hume City Council,-37.578,144.93654,Northern Metropolitan,15510.0,32311,10,3,2018,17
Craigieburn,34 Emblem Wy,4,h,740000.0,S,LJ,20.6,3064.0,4.0,2.0,2.0,512.0,245.0,2017.0,Hume City Council,-37.59385,144.89137,Northern Metropolitan,15510.0,32312,10,3,2018,17
Craigieburn,64 Newbury Bvd,4,h,700000.0,S,Ray,20.6,3064.0,4.0,2.0,2.0,502.0,229.0,2010.0,Hume City Council,-37.58047,144.90524,Northern Metropolitan,15510.0,32315,10,3,2018,17
Craigieburn,16 Princetown Av,3,h,562500.0,PI,Barry,20.6,3064.0,3.0,2.0,2.0,653.0,121.0,1991.0,Hume City Council,-37.60661,144.92949,Northern Metropolitan,15510.0,32316,10,3,2018,17
Dallas,2 Sale Ct,3,h,510000.0,S,FN,14.0,3047.0,3.0,2.0,6.0,588.0,144.0,1990.0,Hume City Council,-37.66673,144.93988,Northern Metropolitan,2246.0,32317,10,3,2018,13
Dallas,12 Washington St,3,h,520000.0,S,FN,14.0,3047.0,3.0,2.0,5.0,578.0,96.0,1960.0,Hume City Council,-37.66698,144.94497,Northern Metropolitan,2246.0,32318,10,3,2018,13
Dandenong North,54 Neasham Dr,3,h,642500.0,S,Le,24.7,3175.0,3.0,2.0,2.0,551.0,137.0,1970.0,Greater Dandenong City Council,-37.94526,145.19999,South-Eastern Metropolitan,8322.0,32319,10,3,2018,15
Doncaster,23 Frederick St,5,h,2250000.0,PI,Jellis,12.4,3108.0,5.0,4.0,1.0,981.0,278.0,1974.0,Manningham City Council,-37.78983,145.1262,Eastern Metropolitan,9028.0,32320,10,3,2018,4
Doncaster East,55 Gedye St,5,h,1200000.0,SP,Barry,14.3,3109.0,5.0,3.0,2.0,653.0,239.0,1980.0,Manningham City Council,-37.79751,145.14706,Eastern Metropolitan,10999.0,32322,10,3,2018,6
Eltham,29 Green Pl,4,h,1230000.0,S,Buckingham,18.0,3095.0,4.0,2.0,1.0,424.0,160.0,2015.0,Banyule City Council,-37.70693,145.1477,Eastern Metropolitan,6990.0,32323,10,3,2018,11
Epping,4 Martingale Ct,3,h,589500.0,S,Ray,19.6,3076.0,3.0,1.0,2.0,545.0,135.0,1985.0,Whittlesea City Council,-37.64249,145.05521,Northern Metropolitan,10926.0,32327,10,3,2018,10
Gladstone Park,37 Samara Gr,3,h,619500.0,SP,Raine,12.9,3043.0,3.0,2.0,2.0,552.0,114.0,1970.0,Hume City Council,-37.69758,144.88911,Western Metropolitan,3285.0,32333,10,3,2018,5
Glen Waverley,5 Wilfred Ct,5,h,815000.0,S,Barry,16.7,3150.0,5.0,3.0,2.0,895.0,145.0,1978.0,Monash City Council,-37.89524,145.1587,Eastern Metropolitan,15321.0,32337,10,3,2018,21
Glenroy,15 George St,4,h,876500.0,S,Eview,11.2,3046.0,4.0,2.0,2.0,600.0,154.0,1970.0,Moreland City Council,-37.71283,144.91446,Northern Metropolitan,8870.0,32338,10,3,2018,10
Glenroy,75 Glen St,3,h,680000.0,VB,RW,11.2,3046.0,3.0,1.0,6.0,669.0,130.0,1950.0,Moreland City Council,-37.69805,144.92765,Northern Metropolitan,8870.0,32339,10,3,2018,10
Glenroy,6 Gordon Ct,3,h,777777.0,S,Stockdale,11.2,3046.0,3.0,1.0,2.0,650.0,97.0,1960.0,Moreland City Council,-37.69824,144.92347,Northern Metropolitan,8870.0,32340,10,3,2018,10
Greenvale,11 Scarlet Dr,4,h,675000.0,S,HAR,20.4,3059.0,4.0,2.0,4.0,448.0,183.0,2013.0,Hume City Council,-37.62097,144.87569,Northern Metropolitan,4864.0,32342,10,3,2018,4
Heidelberg,5/2 Vine St,3,u,588000.0,S,Miles,8.9,3084.0,3.0,1.0,1.0,809.0,98.0,2012.0,Banyule City Council,-37.75791,145.07229,Eastern Metropolitan,2890.0,32344,10,3,2018,10
Hoppers Crossing,32 Sier Av,3,h,428000.0,S,Sweeney,18.4,3029.0,3.0,2.0,1.0,410.0,109.0,1980.0,Wyndham City Council,-37.86608,144.68721,Western Metropolitan,13830.0,32346,10,3,2018,23
Keilor East,23 Viewbank Dr,4,h,1000000.0,VB,Nelson,11.7,3033.0,4.0,2.0,2.0,545.0,233.0,1980.0,Brimbank City Council,-37.74794,144.87634,Western Metropolitan,5629.0,32350,10,3,2018,4
Lysterfield,7 Saunders Cl,3,h,730000.0,PI,Noel,24.8,3156.0,3.0,1.0,2.0,622.0,106.0,1980.0,Knox City Council,-37.91857,145.27292,South-Eastern Metropolitan,2126.0,32357,10,3,2018,10
Melton South,38 Andrew St,3,h,380000.0,S,PRDNationwide,29.8,3338.0,3.0,1.0,1.0,570.0,105.0,1980.0,Melton City Council,-37.69648,144.57923,Western Victoria,4718.0,32360,10,3,2018,7
Mernda,6 Shura Dr,4,h,610000.0,SP,LITTLE,25.9,3754.0,4.0,2.0,2.0,448.0,148.0,2016.0,Whittlesea City Council,-37.59945,145.06712,Northern Metropolitan,5812.0,32362,10,3,2018,10
Mill Park,5 Newhaven Ct,5,h,780000.0,S,HAR,17.9,3082.0,5.0,2.0,2.0,681.0,175.0,1990.0,Whittlesea City Council,-37.67273,145.06998,Northern Metropolitan,10529.0,32364,10,3,2018,6
Mill Park,12 Statesman Cr,3,h,763000.0,S,HAR,17.9,3082.0,3.0,2.0,4.0,620.0,130.0,1985.0,Whittlesea City Council,-37.67329,145.06874,Northern Metropolitan,10529.0,32365,10,3,2018,6
Mulgrave,13 Anora Cr,4,h,845000.0,S,Ray,18.8,3170.0,4.0,1.0,3.0,650.0,152.0,1970.0,Monash City Council,-37.92092,145.17123,South-Eastern Metropolitan,7113.0,32371,10,3,2018,5
Northcote,221 Mitchell St,4,h,1700000.0,VB,Jellis,5.3,3070.0,4.0,1.0,2.0,486.0,156.0,1940.0,Darebin City Council,-37.77373,145.01414,Northern Metropolitan,11364.0,32377,10,3,2018,6
Northcote,18 Tanner Gr,3,h,1660000.0,SP,Jellis,5.3,3070.0,3.0,1.0,2.0,626.0,117.0,1925.0,Darebin City Council,-37.77193,145.01048,Northern Metropolitan,11364.0,32379,10,3,2018,6
Pakenham,1 Smethurst Av,3,h,510000.0,S,O'Brien,47.3,3810.0,3.0,1.0,0.0,945.0,106.0,1979.0,Cardinia Shire Council,-38.07646,145.46778,Eastern Victoria,17384.0,32385,10,3,2018,9
Point Cook,3 Ivory Av,4,h,640000.0,PI,hockingstuart,14.7,3030.0,4.0,2.0,2.0,448.0,180.0,2010.0,Wyndham City Council,-37.91013,144.74066,Western Metropolitan,15542.0,32391,10,3,2018,23
Point Cook,18 Picton La,3,t,516000.0,S,Point,14.7,3030.0,3.0,2.0,2.0,187.0,138.0,2006.0,Wyndham City Council,-37.87814,144.74433,Western Metropolitan,15542.0,32393,10,3,2018,23
Reservoir,51 Elinda Pl,2,u,460000.0,SP,Ray,12.0,3073.0,2.0,1.0,2.0,176.0,90.0,1998.0,Darebin City Council,-37.69898,145.02387,Northern Metropolitan,21650.0,32398,10,3,2018,14
Reservoir,55 Nisbett St,2,h,650000.0,PI,Ray,12.0,3073.0,2.0,1.0,2.0,581.0,75.0,1950.0,Darebin City Council,-37.72768,145.02981,Northern Metropolitan,21650.0,32400,10,3,2018,14
Roxburgh Park,12 Almands Av,4,h,705000.0,S,YPA,20.6,3064.0,4.0,2.0,2.0,498.0,317.0,2000.0,Hume City Council,-37.63457,144.93155,Northern Metropolitan,5833.0,32402,10,3,2018,17
Roxburgh Park,23 Wrigley Cr,4,h,622000.0,S,Raine,20.6,3064.0,4.0,2.0,1.0,530.0,0.0,1998.0,Hume City Council,-37.62352,144.93133,Northern Metropolitan,5833.0,32404,10,3,2018,17
Tarneit,1 Northbridge Dr,5,h,610000.0,SP,Sweeney,18.4,3029.0,5.0,2.0,2.0,550.0,214.0,2010.0,Wyndham City Council,-37.83753,144.66697,Western Metropolitan,10160.0,32417,10,3,2018,23
Taylors Hill,29 Nepean Wy,4,h,700000.0,VB,YPA,18.0,3037.0,4.0,2.0,2.0,630.0,239.0,2005.0,Melton City Council,-37.71782,144.75353,Western Metropolitan,4242.0,32418,10,3,2018,9
Wantirna South,48 Honey Av,5,h,1180501.0,SP,Barry,14.7,3152.0,5.0,3.0,2.0,392.0,324.0,2012.0,Knox City Council,-37.88011,145.23567,Eastern Metropolitan,7082.0,32425,10,3,2018,12
Wollert,36 Saltlake Bvd,4,h,740000.0,S,hockingstuart,25.5,3750.0,4.0,2.0,2.0,512.0,210.0,2014.0,Whittlesea City Council,-37.61177,145.03887,Northern Metropolitan,2940.0,32433,10,3,2018,0
Abbotsford,16 Federation La,3,h,955000.0,S,Biggin,3.0,3067.0,3.0,2.0,2.0,86.0,122.0,2004.0,Yarra City Council,-37.79686,144.99621,Northern Metropolitan,4019.0,32435,17,2,2018,2
Abbotsford,31 Park St,3,h,1200000.0,S,Biggin,3.0,3067.0,3.0,1.0,1.0,211.0,93.0,1970.0,Yarra City Council,-37.80864,144.99386,Northern Metropolitan,4019.0,32437,17,2,2018,2
Altona Meadows,13 Dillon Ct,4,h,783000.0,S,Barry,15.5,3028.0,4.0,2.0,2.0,489.0,166.0,2000.0,Hobsons Bay City Council,-37.87536,144.77117,Western Metropolitan,7630.0,32445,17,2,2018,8
Ascot Vale,12 Mirams St,3,h,1550000.0,PI,Rendina,4.3,3032.0,3.0,2.0,1.0,1350.0,185.0,1890.0,Moonee Valley City Council,-37.77659,144.91428,Western Metropolitan,6567.0,32453,17,2,2018,7
Balwyn North,41 Harrington Av,5,h,2350000.0,VB,Marshall,9.7,3104.0,5.0,2.0,2.0,1005.0,185.0,1950.0,Boroondara City Council,-37.79389,145.09822,Southern Metropolitan,7809.0,32459,17,2,2018,7
Beaumaris,12 Stawell St,4,h,2082000.0,S,Buxton,17.3,3193.0,4.0,2.0,2.0,650.0,186.0,1970.0,Bayside City Council,-37.98316,145.02748,Southern Metropolitan,5366.0,32461,17,2,2018,6
Beaumaris,17 Summerhill Rd,3,h,1730000.0,S,Buxton,17.3,3193.0,3.0,1.0,3.0,667.0,196.0,1950.0,Bayside City Council,-37.9754,145.02694,Southern Metropolitan,5366.0,32462,17,2,2018,6
Bentleigh East,13A Brosnan Rd,3,t,1100000.0,VB,Jellis,13.8,3165.0,3.0,3.0,2.0,295.0,227.0,2011.0,Glen Eira City Council,-37.93227,145.06377,Southern Metropolitan,10969.0,32471,17,2,2018,7
Bentleigh East,13 Greenview Ct,3,h,1160000.0,S,Jellis,13.8,3165.0,3.0,1.0,2.0,589.0,112.0,1955.0,Glen Eira City Council,-37.93648,145.07433,Southern Metropolitan,10969.0,32472,17,2,2018,7
Bentleigh East,12 May St,2,h,1430000.0,S,Jellis,13.8,3165.0,2.0,1.0,3.0,580.0,94.0,1950.0,Glen Eira City Council,-37.91766,145.05294,Southern Metropolitan,10969.0,32475,17,2,2018,7
Blackburn North,12 Killeen Av,5,h,990000.0,PI,Nelson,13.4,3130.0,5.0,2.0,2.0,544.0,153.0,1960.0,Whitehorse City Council,-37.80532,145.16109,Eastern Metropolitan,2867.0,32479,17,2,2018,11
Blackburn South,9 Adrian Av,3,h,1050000.0,PI,Fletchers,13.4,3130.0,3.0,1.0,2.0,648.0,128.0,1970.0,Whitehorse City Council,-37.84477,145.15582,Eastern Metropolitan,4387.0,32480,17,2,2018,11
Blackburn South,9 Wardle Cl,4,h,1250000.0,S,Noel,13.4,3130.0,4.0,2.0,2.0,616.0,158.0,1979.0,Whitehorse City Council,-37.83624,145.14265,Eastern Metropolitan,4387.0,32482,17,2,2018,11
Boronia,334 Dorset Rd,4,h,765000.0,S,Jellis,25.0,3155.0,4.0,1.0,2.0,1149.0,143.0,1950.0,Knox City Council,-37.85237,145.2864,Eastern Metropolitan,9704.0,32483,17,2,2018,5
Brighton East,9 Cluden St,4,h,2745000.0,S,Nick,10.3,3187.0,4.0,2.0,2.0,767.0,176.0,1920.0,Bayside City Council,-37.91237,145.00882,Southern Metropolitan,6938.0,32489,17,2,2018,4
Brighton East,2 Collis St,3,t,1420000.0,PI,Buxton,10.3,3187.0,3.0,2.0,2.0,344.0,206.0,2012.0,Bayside City Council,-37.93001,145.01368,Southern Metropolitan,6938.0,32490,17,2,2018,4
Brighton East,11 Sunlight Cr,4,h,3300000.0,PI,Nick,10.3,3187.0,4.0,4.0,2.0,713.0,361.0,2012.0,Bayside City Council,-37.92824,145.02237,Southern Metropolitan,6938.0,32491,17,2,2018,4
Broadmeadows,264 Camp Rd,3,h,620000.0,PI,YPA,14.0,3047.0,3.0,2.0,0.0,660.0,142.0,1960.0,Hume City Council,-37.68706,144.93563,Northern Metropolitan,4294.0,32492,17,2,2018,13
Brunswick,48 Garnet St,4,h,1585000.0,S,Jellis,5.2,3056.0,4.0,2.0,1.0,426.0,425.0,1915.0,Moreland City Council,-37.75474,144.9539,Northern Metropolitan,11918.0,32501,17,2,2018,3
Bulleen,67 Rocklea Rd,3,h,1198000.0,S,Fletchers,10.8,3105.0,3.0,2.0,2.0,650.0,131.0,1970.0,Manningham City Council,-37.77022,145.08623,Eastern Metropolitan,4480.0,32507,17,2,2018,3
Burnley,2b Cherrill St,3,h,1940000.0,S,Jellis,2.4,3121.0,3.0,2.0,1.0,92.0,177.0,2015.0,Yarra City Council,-37.82922,145.00837,Northern Metropolitan,438.0,32512,17,2,2018,8
Burwood,5 Kildare St,3,h,1320000.0,S,Lindellas,10.4,3125.0,3.0,2.0,2.0,595.0,116.0,1950.0,Monash City Council,-37.84579,145.10838,Southern Metropolitan,5678.0,32514,17,2,2018,5
Burwood East,55 Hilltop Cr,3,h,1250000.0,S,Barry,14.7,3151.0,3.0,1.0,1.0,598.0,114.0,1963.0,Whitehorse City Council,-37.8548,145.13302,Eastern Metropolitan,4048.0,32518,17,2,2018,5
Camberwell,29 Dominic St,4,h,2650000.0,PI,RT,7.7,3124.0,4.0,2.0,2.0,791.0,221.0,1930.0,Boroondara City Council,-37.83704,145.08336,Southern Metropolitan,8920.0,32519,17,2,2018,4
Camberwell,2 Lyric Gr,5,h,2420000.0,PI,Marshall,7.7,3124.0,5.0,2.0,3.0,930.0,248.0,1930.0,Boroondara City Council,-37.83924,145.06768,Southern Metropolitan,8920.0,32520,17,2,2018,4
Camberwell,144 Warrigal Rd,5,h,1550000.0,SP,Garvey,7.7,3124.0,5.0,2.0,2.0,780.0,200.0,1970.0,Boroondara City Council,-37.84064,145.09714,Southern Metropolitan,8920.0,32522,17,2,2018,4
Carlton,226 Elgin St,2,u,650000.0,VB,Nelson,1.6,3053.0,2.0,1.0,4.0,1439.0,72.0,2006.0,Melbourne City Council,-37.79687,144.96685,Northern Metropolitan,6786.0,32525,17,2,2018,2
Caroline Springs,4 Wavertree Av,3,h,580000.0,PI,YPA,14.8,3023.0,3.0,2.0,2.0,528.0,185.0,2000.0,Melton City Council,-37.73998,144.72995,Western Metropolitan,7719.0,32533,17,2,2018,13
Cheltenham,4A Luxmoore St,4,h,1150000.0,PI,O'Brien,17.9,3192.0,4.0,2.0,2.0,365.0,168.0,1950.0,Bayside City Council,-37.95947,145.04364,Southern Metropolitan,9758.0,32537,17,2,2018,6
Cheltenham,46 Snowdon Dr,5,h,1360000.0,S,Ray,17.9,3192.0,5.0,3.0,6.0,600.0,188.0,1970.0,Bayside City Council,-37.97306,145.08198,Southern Metropolitan,9758.0,32539,17,2,2018,6
Clarinda,12 Springs Rd,4,h,1150000.0,S,C21,17.5,3169.0,4.0,2.0,4.0,628.0,149.0,1955.0,Kingston City Council,-37.92851,145.10948,South-Eastern Metropolitan,2727.0,32542,17,2,2018,6
Coburg,31 Berry St,3,h,1030000.0,S,Nelson,6.7,3058.0,3.0,1.0,1.0,402.0,136.0,1940.0,Darebin City Council,-37.74636,144.95833,Northern Metropolitan,11204.0,32544,17,2,2018,11
Coburg,9 Deakin St,3,h,1085000.0,S,Nelson,6.7,3058.0,3.0,1.0,1.0,409.0,406.0,1980.0,Darebin City Council,-37.74711,144.95659,Northern Metropolitan,11204.0,32545,17,2,2018,11
Coburg,75 Murray Rd,3,h,740000.0,VB,Nelson,6.7,3058.0,3.0,2.0,3.0,373.0,113.0,1955.0,Darebin City Council,-37.73576,144.97922,Northern Metropolitan,11204.0,32546,17,2,2018,11
Coburg,162 The Avenue,4,h,1320000.0,S,Barry,6.7,3058.0,4.0,2.0,2.0,570.0,190.0,1970.0,Darebin City Council,-37.75383,144.97812,Northern Metropolitan,11204.0,32547,17,2,2018,11
Coolaroo,33 Exford St,2,h,495000.0,SP,Skad,17.4,3048.0,2.0,1.0,2.0,717.0,108.0,1970.0,Hume City Council,-37.66368,144.92582,Northern Metropolitan,1124.0,32551,17,2,2018,4
Craigieburn,2 Calm Av,3,h,515000.0,S,Barry,20.6,3064.0,3.0,3.0,2.0,248.0,155.0,2014.0,Hume City Council,-37.59784,144.90001,Northern Metropolitan,15510.0,32552,17,2,2018,17
Craigieburn,36 Emerald Cct,3,h,525000.0,PI,Barry,20.6,3064.0,3.0,2.0,2.0,490.0,178.0,2004.0,Hume City Council,-37.58915,144.93968,Northern Metropolitan,15510.0,32556,17,2,2018,17
Craigieburn,1 Gillingham Cr,3,h,562750.0,S,Barry,20.6,3064.0,3.0,1.0,4.0,659.0,126.0,1987.0,Hume City Council,-37.60216,144.93012,Northern Metropolitan,15510.0,32557,17,2,2018,17
Craigieburn,1 Harper Cl,3,h,495000.0,S,Barry,20.6,3064.0,3.0,2.0,2.0,740.0,121.0,1980.0,Hume City Council,-37.60671,144.94137,Northern Metropolitan,15510.0,32559,17,2,2018,17
Craigieburn,11 Milburn Pl,4,h,655000.0,S,Ray,20.6,3064.0,4.0,3.0,2.0,661.0,155.0,1980.0,Hume City Council,-37.60298,144.94073,Northern Metropolitan,15510.0,32560,17,2,2018,17
Craigieburn,8 Mosman Wy,3,h,535000.0,S,Ray,20.6,3064.0,3.0,2.0,2.0,400.0,205.0,2003.0,Hume City Council,-37.60752,144.91478,Northern Metropolitan,15510.0,32561,17,2,2018,17
Croydon,8 Taronga Cr,3,h,800000.0,VB,Fletchers,23.0,3136.0,3.0,1.0,2.0,870.0,145.0,1970.0,Maroondah City Council,-37.79364,145.29823,Eastern Metropolitan,11925.0,32564,17,2,2018,13
Croydon North,46 Alice St,3,h,665500.0,SA,Ray,23.0,3136.0,3.0,1.0,2.0,731.0,112.0,1970.0,Maroondah City Council,-37.7801,145.28203,Eastern Metropolitan,2985.0,32565,17,2,2018,13
Croydon North,65 Lyons Rd,3,h,610000.0,VB,McGrath,23.0,3136.0,3.0,2.0,3.0,503.0,160.0,1940.0,Maroondah City Council,-37.76385,145.28945,Eastern Metropolitan,2985.0,32566,17,2,2018,13
Croydon South,37 Homer Av,3,h,702000.0,S,Jellis,23.0,3136.0,3.0,2.0,1.0,379.0,110.0,1970.0,Maroondah City Council,-37.81669,145.28136,Eastern Metropolitan,1863.0,32567,17,2,2018,13
Croydon South,15 Thomas St,4,h,1000000.0,S,Noel,23.0,3136.0,4.0,2.0,2.0,861.0,213.0,1970.0,Maroondah City Council,-37.81394,145.27405,Eastern Metropolitan,1863.0,32568,17,2,2018,13
Dandenong,5 Norman Ct,3,h,570000.0,PI,McLennan,24.7,3175.0,3.0,2.0,1.0,519.0,130.0,1982.0,Greater Dandenong City Council,-38.00074,145.20956,South-Eastern Metropolitan,10894.0,32570,17,2,2018,15
Dandenong North,2/2 Shalimar Cr,3,h,590000.0,PI,Stockdale,24.7,3175.0,3.0,2.0,2.0,417.0,129.0,1999.0,Greater Dandenong City Council,-37.95458,145.2127,South-Eastern Metropolitan,8322.0,32572,17,2,2018,15
Delahey,108 Copperfield Dr,4,h,615000.0,S,YPA,18.0,3037.0,4.0,2.0,1.0,537.0,189.0,1995.0,Brimbank City Council,-37.71269,144.77135,Western Metropolitan,2898.0,32576,17,2,2018,9
Derrimut,4 Blair Rd,4,h,805000.0,S,Stockdale,14.7,3030.0,4.0,2.0,2.0,774.0,218.0,2008.0,Brimbank City Council,-37.78908,144.75605,Western Metropolitan,2276.0,32577,17,2,2018,23
Donvale,18 Murndal Dr,7,h,1950000.0,PI,Jellis,16.1,3111.0,7.0,4.0,4.0,4046.0,350.0,1985.0,Manningham City Council,-37.79684,145.18962,Eastern Metropolitan,4790.0,32587,17,2,2018,5
Doreen,10 Besra Dr,3,h,580000.0,S,Barry,25.9,3754.0,3.0,2.0,2.0,448.0,148.0,2012.0,Nillumbik Shire Council,-37.58319,145.12487,Northern Victoria,7254.0,32588,17,2,2018,10
Doreen,57 Fortress Rd,3,h,585500.0,S,Barry,25.9,3754.0,3.0,2.0,2.0,344.0,128.0,2013.0,Nillumbik Shire Council,-37.60726,145.11961,Northern Victoria,7254.0,32589,17,2,2018,10
Epping,1 Henry Ct,3,h,616000.0,S,Barry,19.6,3076.0,3.0,1.0,1.0,570.0,111.0,1975.0,Whittlesea City Council,-37.65149,145.03678,Northern Metropolitan,10926.0,32597,17,2,2018,10
Fawkner,149 Anderson Rd,3,h,725000.0,S,Brad,13.1,3060.0,3.0,2.0,2.0,427.0,129.0,1995.0,Hume City Council,-37.69536,144.96318,Northern Metropolitan,5070.0,32604,17,2,2018,6
Fawkner,2 Twyford St,3,h,800500.0,S,Brad,13.1,3060.0,3.0,1.0,2.0,536.0,119.0,1960.0,Hume City Council,-37.69895,144.97452,Northern Metropolitan,5070.0,32608,17,2,2018,6
Fawkner,6 William St,2,h,700000.0,S,McGrath,13.1,3060.0,2.0,1.0,2.0,569.0,83.0,1960.0,Hume City Council,-37.70652,144.96724,Northern Metropolitan,5070.0,32609,17,2,2018,6
Frankston,3 Beaumont Cr,4,h,823000.0,S,O'Brien,38.0,3199.0,4.0,2.0,2.0,819.0,161.0,1970.0,Frankston City Council,-38.13936,145.16227,South-Eastern Metropolitan,17055.0,32619,17,2,2018,18
Frankston South,13 Hoadley Av,3,h,730000.0,S,Purplebricks,38.0,3199.0,3.0,1.0,3.0,701.0,114.0,1960.0,Frankston City Council,-38.15929,145.11266,South-Eastern Metropolitan,7566.0,32621,17,2,2018,18
Glen Waverley,11 Bunker Cr,5,h,1758000.0,SP,Harcourts,16.7,3150.0,5.0,3.0,2.0,677.0,284.0,1975.0,Monash City Council,-37.88385,145.15088,Eastern Metropolitan,15321.0,32630,17,2,2018,21
Glen Waverley,21 Ingleside Cr,4,h,1459000.0,S,Ray,16.7,3150.0,4.0,2.0,2.0,671.0,164.0,1975.0,Monash City Council,-37.88618,145.14701,Eastern Metropolitan,15321.0,32632,17,2,2018,21
Glen Waverley,11 The Ridge,3,h,1700000.0,S,Harcourts,16.7,3150.0,3.0,1.0,2.0,714.0,119.0,1960.0,Monash City Council,-37.86993,145.16531,Eastern Metropolitan,15321.0,32633,17,2,2018,21
Greenvale,30 Wallace Dr,5,h,700000.0,SP,Barry,20.4,3059.0,5.0,2.0,2.0,600.0,300.0,2002.0,Hume City Council,-37.65137,144.89972,Northern Metropolitan,4864.0,32639,17,2,2018,4
Hadfield,34 Dickinson St,3,h,730000.0,VB,Nelson,11.2,3046.0,3.0,3.0,2.0,597.0,145.0,1960.0,Moreland City Council,-37.71178,144.94426,Northern Metropolitan,2606.0,32640,17,2,2018,10
Hampton East,4 Kelsall Ct,4,h,1710000.0,SP,Buxton,13.8,3188.0,4.0,2.0,2.0,1015.0,191.0,1965.0,Bayside City Council,-37.94212,145.03043,Southern Metropolitan,2356.0,32643,17,2,2018,3
Hawthorn,57 Haines St,2,h,1600000.0,S,Jellis,5.3,3122.0,2.0,1.0,1.0,240.0,98.0,1910.0,Boroondara City Council,-37.81774,145.0412,Southern Metropolitan,11308.0,32649,17,2,2018,8
Hawthorn East,63 Lingwell Rd,4,h,2800000.0,S,Marshall,6.2,3123.0,4.0,2.0,1.0,643.0,209.0,1910.0,Boroondara City Council,-37.82176,145.05381,Southern Metropolitan,6482.0,32655,17,2,2018,5
Hoppers Crossing,13 Doris Dr,4,h,571000.0,S,Ray,18.4,3029.0,4.0,2.0,0.0,531.0,190.0,1992.0,Wyndham City Council,-37.87477,144.66815,Western Metropolitan,13830.0,32662,17,2,2018,23
